timestamp,type,key,latency_ms,version,stale
2026-04-03T16:37:06.863708-04:00,read,key7,23.698,0,false
2026-04-03T16:37:06.863703-04:00,read,key1,23.730,0,false
2026-04-03T16:37:06.863709-04:00,read,key9,30.467,0,false
2026-04-03T16:37:06.863713-04:00,read,key1,31.180,0,false
2026-04-03T16:37:06.864975-04:00,write,key0,30.110,1,false
2026-04-03T16:37:06.894199-04:00,read,key3,1.221,0,false
2026-04-03T16:37:06.895157-04:00,read,key3,0.882,0,false
2026-04-03T16:37:06.895435-04:00,read,key2,1.108,0,false
2026-04-03T16:37:06.887446-04:00,read,key9,9.597,0,false
2026-04-03T16:37:06.896054-04:00,read,key4,0.986,0,false
2026-04-03T16:37:06.863704-04:00,read,key6,33.480,0,false
2026-04-03T16:37:06.863703-04:00,read,key8,33.530,0,false
2026-04-03T16:37:06.863712-04:00,read,key7,33.508,0,false
2026-04-03T16:37:06.896551-04:00,read,key3,0.989,0,false
2026-04-03T16:37:06.897288-04:00,read,key3,1.490,0,false
2026-04-03T16:37:06.897549-04:00,read,key5,5.260,0,false
2026-04-03T16:37:06.897064-04:00,read,key3,5.905,0,false
2026-04-03T16:37:06.902819-04:00,read,key0,0.883,0,false
2026-04-03T16:37:06.903004-04:00,read,key1,0.883,0,false
2026-04-03T16:37:06.903894-04:00,read,key2,0.796,0,false
2026-04-03T16:37:06.903751-04:00,read,key3,1.218,0,false
2026-04-03T16:37:06.904714-04:00,read,key1,0.896,0,false
2026-04-03T16:37:06.904983-04:00,read,key7,32.672,0,false
2026-04-03T16:37:06.897244-04:00,read,key3,40.429,0,false
2026-04-03T16:37:06.897197-04:00,read,key2,40.545,0,false
2026-04-03T16:37:06.897146-04:00,read,key6,40.624,0,false
2026-04-03T16:37:06.90562-04:00,read,key5,32.316,0,false
2026-04-03T16:37:06.894904-04:00,read,key9,43.060,0,false
2026-04-03T16:37:06.864164-04:00,read,key5,73.951,0,false
2026-04-03T16:37:06.887522-04:00,read,key0,50.642,0,false
2026-04-03T16:37:06.937666-04:00,read,key2,1.093,0,false
2026-04-03T16:37:06.937778-04:00,read,key7,1.039,0,false
2026-04-03T16:37:06.937682-04:00,read,key1,1.505,0,false
2026-04-03T16:37:06.938162-04:00,read,key2,1.092,0,false
2026-04-03T16:37:06.937749-04:00,read,key9,1.742,0,false
2026-04-03T16:37:06.937985-04:00,read,key7,1.613,0,false
2026-04-03T16:37:06.938765-04:00,read,key7,1.256,0,false
2026-04-03T16:37:06.938827-04:00,read,key8,1.245,0,false
2026-04-03T16:37:06.939262-04:00,read,key8,1.250,0,false
2026-04-03T16:37:06.939507-04:00,read,key8,1.019,0,false
2026-04-03T16:37:06.898803-04:00,read,key4,42.106,0,false
2026-04-03T16:37:06.940091-04:00,read,key6,1.080,0,false
2026-04-03T16:37:06.94052-04:00,read,key9,0.855,0,false
2026-04-03T16:37:06.94054-04:00,read,key9,0.898,0,false
